comp_ref,Solvent Accessible SA,Mol Volume calc,Int_E_eV,HOMO,HOMO-1,HOMO-2,HOMO-3,HOMO-4,LUMO,LUMO+1,LUMO+2,LUMO+3,LUMO+4,Dipole,Polar,Egap,IP,EA,Electronegativity,Chemical hardness,Electrophilicity,dN,cLogP,cLogS,Total Surface Area,Polar Surface Area,Relative PSA,LogConcInh_M,TempK,Time_H,Med_ConcM,aveIE,Med_ID_H2SO4,Med_ID_H3PO4,Med_ID_HCl,Med_ID_HClO4,Med_ID_HNO3,Med_ID_NaCl,Med_ID_NaOH
comp_291,488.0786323,355.416,-2.605876284,-5.769358112,-6.562842135,-6.894821047,-7.106797746,-7.138635068,-1.623703417,-1.302881173,-1.030495197,-0.928180385,-0.742054503,6.8311,504.58,4.145654695,5.617498168,1.805796028,3.711647098,1.90585107,1.807109222,0.413648744,6.0799,-9.125,306.61,38.05,0.10091,3.00,308,0.5,0.5,95.7,1,0,0,0,0,0,0
comp_291,488.0786323,355.416,-2.605876284,-5.769358112,-6.562842135,-6.894821047,-7.106797746,-7.138635068,-1.623703417,-1.302881173,-1.030495197,-0.928180385,-0.742054503,6.8311,504.58,4.145654695,5.617498168,1.805796028,3.711647098,1.90585107,1.807109222,0.413648744,6.0799,-9.125,306.61,38.05,0.10091,3.00,318,0.5,0.5,93.2,1,0,0,0,0,0,0
comp_291,488.0786323,355.416,-2.605876284,-5.769358112,-6.562842135,-6.894821047,-7.106797746,-7.138635068,-1.623703417,-1.302881173,-1.030495197,-0.928180385,-0.742054503,6.8311,504.58,4.145654695,5.617498168,1.805796028,3.711647098,1.90585107,1.807109222,0.413648744,6.0799,-9.125,306.61,38.05,0.10091,3.00,328,0.5,0.5,90.7,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,6.00,298,0.5,0.5,94.15,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,6.00,298,6,0.5,94.5,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,5.00,298,0.5,0.5,97.85,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,5.00,298,6,0.5,98,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,4.00,298,0.5,0.5,98.4,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,4.00,298,6,0.5,98.7,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,3.00,298,0.5,0.5,98.7,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,3.00,298,6,0.5,98.9,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,3.00,308,0.5,0.5,96.8,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,3.00,318,0.5,0.5,94.6,1,0,0,0,0,0,0
comp_292,501.443127,372.648,-2.764736701,-5.561463121,-6.596856368,-6.868153888,-7.103260266,-7.245303702,-1.425332412,-1.205192297,-1.002195355,-0.886819078,-0.743687186,4.329,525.01,4.136130709,5.417328762,1.610372015,3.513850388,1.903478373,1.621655481,0.518077655,6.3556,-9.439,322.52,27.05,0.08632,3.00,328,0.5,0.5,92.1,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,6.00,298,0.5,0.5,82.65,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,6.00,298,6,0.5,82.4,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,5.00,298,0.5,0.5,83.8,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,5.00,298,6,0.5,83.3,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,4.00,298,0.5,0.5,86.35,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,4.00,298,6,0.5,86.4,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,3.00,298,0.5,0.5,88.45,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,3.00,298,6,0.5,88.3,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,3.00,308,0.5,0.5,86.4,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,3.00,318,0.5,0.5,82.9,1,0,0,0,0,0,0
comp_293,472.8025051,347.224,-2.545930182,-5.707860379,-6.832506973,-7.075232538,-7.107341974,-7.211561583,-1.590233412,-1.308867678,-1.011447227,-0.944507217,-0.758381335,5.8775,499.95,4.117626967,5.552587311,1.77480117,3.663694241,1.88889307,1.776524,0.442749128,6.4256,-9.421,300.26,17.82,0.059415,3.00,328,0.5,0.5,79.5,1,0,0,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.43,303,0.5,4.865,80.375,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.43,303,6,4.865,80.1,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.43,313,6,4.865,78.5,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.43,323,6,4.865,76.4,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.43,333,6,4.865,73.6,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.03,303,0.5,4.865,82.945,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.03,303,6,4.865,85.2,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.03,313,6,4.865,83.6,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.03,323,6,4.865,81.1,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,4.03,333,6,4.865,78.3,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.73,303,0.5,4.865,90.88,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.73,303,6,4.865,91.7,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.73,313,6,4.865,90.4,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.73,323,6,4.865,88.2,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.73,333,6,4.865,85.5,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.56,303,0.5,4.865,95.19,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.56,303,6,4.865,96.2,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.56,313,6,4.865,94.5,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.56,323,6,4.865,92.2,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.56,333,6,4.865,89.3,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,303,0.5,4.865,97.7,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,303,6,4.865,98.5,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,303,12,4.865,98.2,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,303,18,4.865,97.8,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,303,24,4.865,97.4,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,313,6,4.865,96.6,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,323,6,4.865,93.9,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.43,333,6,4.865,91,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.33,303,6,4.865,98.7,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.33,313,6,4.865,96.8,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.33,323,6,4.865,94.1,0,0,1,0,0,0,0
comp_294,612.078323,465.136,-3.924045329,-5.244994699,-6.56746807,-6.696994269,-6.803118675,-7.057273023,-2.509161926,-2.415282643,-2.364941579,-1.76057669,-1.046005687,4.8707,696.92,2.735832773,5.186092388,2.672567116,3.929329752,1.256762636,3.071310338,0.454079578,6.1533,-8.472,420.25,133.49,0.27779,3.33,333,6,4.865,91.1,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,4.31,303,0.5,4.865,76.4,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,4.31,303,6,4.865,76.2,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,4.31,313,6,4.865,73.9,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,4.31,323,6,4.865,70.7,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,4.31,333,6,4.865,66.9,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.92,303,0.5,4.865,81.015,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.92,303,6,4.865,81.8,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.92,313,6,4.865,79.3,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.92,323,6,4.865,75.8,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.92,333,6,4.865,71.9,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.62,303,0.5,4.865,84.79,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.62,303,6,4.865,86.1,0,0,1,0,0,0,0
comp_295,402.6691071,325.856,-2.529926919,-5.01260946,-6.690191422,-6.763390051,-6.856180879,-6.976183092,-3.096927869,-3.071893393,-2.339907103,-1.906701834,-1.66969066,1.3925,513.78,1.915681592,4.959124936,3.237200116,4.098162526,0.86096241,4.876791335,0.466730567,2.6759,-6.892,298.75,165.07,0.48442,3.62,313,6,4.865,83.5,0,0,1,0,0,0,0
